location_name,city,website,phone,postal_code,address,province,monday,tuesday,wednesday,thursday,friday,latitude,longitude,Accessible Entrances,Accessible Washrooms,Accessible Parking,Individual Service,Wait Accommodations
Lingeman I.D.A. Pharmacy,Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/lingeman-ida-pharmacy-7028510,416-767-8409,M6S 3Z6,411 Jane Street,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.6587064,-79.488031,No,No,Yes,Yes,Yes
Pharmasave Cedarcourt Pharmacy,Scarborough,https://pharmasavecedarcourt.medmeapp.ca,416-289-0000,M1H 1A9,3480 Lawrence Avenue East,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.7597868,-79.2270078,No,Yes,No,No,No
Vina Pharmacy,Toronto,www.vinapharmacy.ca,416-588-8538,M6K 1M2,1460 Queen Street West,ON,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,43.640904,-79.436427,No,Yes,No,No,No
Dynasty Pharmacy,North York,https://www.dynastypharmacy.ca/,416-250-5460,M2N 6K7,"5460 Yonge Street, Unit 106",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.77895,-79.41596,Yes,No,Yes,No,No
Lawrence Pharmacy,Scarborough,https://www.remedys.ca/en/ontario/scarborough/lawrence-pharmacy-7016574,416-750-4691,M1P 2S2,2683 Lawrence Avenue East,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.7517056,-79.2615008,Yes,No,No,No,No
One Eva Pharmacy,Etobicoke,https://1evapharmacy.ca/,,M9C 4Z5,1 Eva Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.6390931,-79.5621878,Yes,No,No,No,No
Rylander Pharmasave,Toronto,https://rylanderpharmasave.medmeapp.ca/schedule,,M1B 1G8,"6758 Kingston Road, Unit 8",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.7984704,-79.1481948,Yes,No,Yes,No,No
Lefko Pharmasave #794,Toronto,https://ps794.medmeapp.ca/schedule,416-635-6802,M3K 1E5,842 Wilson Avenue,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.7308124,-79.4673782,No,No,Yes,No,No
East York Pharmasave,Toronto,https://pharmasave.com/toronto-east-york/,416-613-9511,M4C 5T2,"840 Coxwell Avenue, Unit 102",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.6900078,-79.326603,No,No,No,No,No
Ava Pharmacy,Toronto,https://avapharmacy.medmeapp.ca/schedule,,M4T 1M7,"81 St. Clair Avenue East, Unit 220",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.6884774,-79.3907408,Yes,No,Yes,Yes,Yes
Well+Good Pharmacy,Toronto,https://wellandgoodpharmacy.com,,M4Y 2E2,557 Church Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.6672314,-79.3812547,No,No,No,No,Yes
Kennedy Road Pharmacy,Scarborough,https://idapharmacytoronto.ca/,416-298-2222,M1P 2N3,"2 Antrim Crescent, Unit 4",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.7719194,-79.2840048,Yes,No,No,Yes,No
Care and Health Pharmacy,Toronto,https://pharmabest.ca/,,M4C 1M1,2928 Danforth Avenue,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.6901834,-79.2934675,Yes,No,Yes,No,Yes
People's Choice Remedy's Rx,Scarborough,https://www.peopleschoicepharmacies.com/,647-748-7337,M1B 0A7,"1145 Morningside Avenue, Unit 16",ON,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,43.8013095,-79.1984082,No,No,Yes,No,Yes
Keele-Ingram Pharmacy,Toronto,https://www.book.pharmachoice.com/(416)%20247-8618,416-247-8618,M6M 3Z5,2221 Keele Street,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,closed,43.6989939337786,-79.4754332982909,Yes,No,Yes,Yes,Yes
Health Check Pharmacy Pharmasave,Scarborough,,416-298-8165,M1X 1E6,2826A Markham Road,ON,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,43.8229959,-79.2485509,No,No,Yes,No,No
Victoria Commons Pharmacy,Scarborough,https://viccomhealth.com,,M1T 1A3,"2555 Victoria Park Avenue, Unit 6",ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.7728002,-79.3211165,No,No,No,Yes,Yes
Unicare Pharmacy,Etobicoke,https://unicarepharmacy.medmeapp.ca/schedule/,,M8V 3X8,3170 Lakeshore Boulevard West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.5983062,-79.5178809,No,Yes,Yes,Yes,Yes
Clinicplus I.D.A. Pharmacy,Etobicoke,https://www.guardian-ida-pharmacies.ca/en/ontario/etobicoke/clinic-plus-pharmacy-7035501,416-232-0018 ext. 1,M8Y 0C5,"10 Neighbourhood Lane, Unit 103",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.6373832,-79.4887769,Yes,Yes,No,No,No
Northcliffe Pharmacy,Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/northcliff-pharmacy-7023147,416-256-7888,M6E 2H7,1751 Eglinton Avenue West,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.6960395,-79.4478638,Yes,Yes,No,Yes,Yes
Aria Pharmacy,North York,https://ariapharmacy.medmeapp.ca/schedule,,M2M 2M6,11 Newton Drive,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.7929543,-79.4177874,No,No,No,Yes,No
HealthSmart Pharmasave,Scarborough,https://www.healthsmartpharmasave.com,,M1K 5G8,"2425 Eglinton Avenue East, Unit 10",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.7320312,-79.2670503,Yes,Yes,Yes,No,Yes
New Caledonia Pharmacy,Toronto,https://newcaledoniapharmacy.medmeapp.ca/schedule,,M6E 4V5,600 Caledonia Road,ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-17:00,43.6933118,-79.4623036,No,Yes,Yes,No,Yes
Greendale Drugs,Toronto,https://CareandCure.com,416-967-6610,M5A 2K1,152 Carlton Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.6630098,-79.3745838,No,No,Yes,No,No
Friendly Care West King Pharmacy,Toronto,https://westkingpharmacy.com,416-248-4485,M9N 1X7,2077 Weston Road,ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.7022071,-79.5224687,Yes,No,No,Yes,No
Kipling & Queensway Pharmacy,Etobicoke,https://kqpharmacy.medmeapp.ca/schedule,647-508-3550,M8Z 1S1,"1255 The Queensway, Unit 20",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.6213148,-79.525143,No,Yes,Yes,Yes,No
Bathurst Wilson I.D.A. Pharmacy,Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/downsview/bathurst-wilson-i-d-d-d-a-d-pharmacy-7014507,416-638-1755,M3H 1S8,322 Wilson Avenue,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.7371923,-79.4366764,Yes,No,Yes,Yes,Yes
City Pharmacy Remedy's Rx,Toronto,https://www.citypharmacy.ca/,416-469-1898,M4K 1N4,238 Danforth Avenue,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-18:00,43.6770696,-79.3553891,Yes,No,No,No,Yes
Allcures Pharmacy,Toronto,allcurespharmacy.ca,,M3C 1G7,"31 St. Dennis Drive, Unit 1",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.7183786,-79.3300652,No,Yes,No,No,Yes
Zehrs Markets,Barrie,http://www.drugstorepharmacy.ca/mydsp/main.asp,,L4M 0J7,607 Cundles Road East,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,44.414281,-79.676499,Yes,No,No,No,No
Sobeys Pharmacy Lakeshore,Lakeshore,https://www.pharmacyappointments.ca,519-735-1373,N9K 1C7,19 Amy Croft Drive,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,42.3064882,-82.8675957,No,Yes,No,Yes,No
Healthpoint Pharmacy and Clinic,Stoney Point,https://www.bookmyshot.com/covidshot/5197983773,519-798-3773,N0R 1N0,7034 Tecumseh Road,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,42.3049209,-82.5476026,No,Yes,Yes,No,Yes
Rob's Whole Health Pharmacy,LaSalle,https://www.robspharmacy.com,519-915-7911,N9J 1X7,"1765 Sprucewood, Unit 250",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.2464876,-83.0623683,No,Yes,Yes,No,Yes
Medica Pharmacy,Windsor,https://rxmedica.ca,519-255-7777,N9A 3Z5,1210 Erie Street East,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.3152062,-83.016814,Yes,No,Yes,No,No
Windsor Avenue Pharmacy,Windsor,https://myhealthmarket.ca/,519-258-4465,N8X 3L8,1329 Windsor Avenue,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-16:00,09:00-16:00,42.3042997,-83.0273263,No,Yes,No,No,No
Westside Pharmacy Pharmasave,Windsor,,519-252-8511,N9C 3Z3,1550 Huron Church Road,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,42.2884999,-83.0573584,No,No,Yes,No,No
Ziter Pharmacy,Windsor,https://www.pharmachoice.com/,519-252-2200,N8X 3V6,"2462 Howard Avenue, Suite 108",ON,09:00-20:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.29244,-83.0134,Yes,Yes,Yes,No,No
Bradys Drug Store Belle River,Belle River,https://bradysdrugstore.com,519-715-9881,N0R 1A0,190 Chisholm Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.2936952,-82.7088738,No,No,Yes,Yes,No
Novacare Pharmacy,Windsor,https://www.novacare.ca,519-946-0303,N8Y 4X9,1275 Walker Road,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,42.3137674,-83.0024556,No,Yes,No,Yes,Yes
Downtown Windsor Pharmacy,Windsor,https://www.pharmachoice.com/locations/downtown-windsor/,519-256-1600,N9A 7A5,100 Park Street West,ON,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,42.3162631,-83.0394787,Yes,No,No,No,Yes
FreshCo Pharmacy Princess,Kingston,https://www.pharmacyappointments.ca,613-542-7473,K7M 3G1,2327 Princess Street,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,44.2571844,-76.549969,Yes,No,Yes,No,Yes
Barriefield Pharmasave,Kingston,https://barriefieldpharmasave.medmeapp.ca/schedule,,K7L 0C3,"760 Highway 15, Unit 13",ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,44.2529193,-76.4609127,Yes,Yes,No,No,No
Clinic Pharmacy,Oshawa,https://clinicpharmacy.medmeapp.com/schedule/,,L1H 1B9,117 King Street East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.898303,-78.859435,Yes,Yes,Yes,No,Yes
Milford Pharmacy,Kingston,https://milfordpharmasave.medmeapp.ca/schedule,613-389-9909,K7P 1C6,728 Milford Drive,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.2484037,-76.5806125,No,No,No,No,No
Gardiner's Pharmasave,Kingston,https://pharmasave.com/kingston-gardiners/,613-507-5555,K7M 7W9,500 Gardiners Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.23649,-76.56646,No,Yes,No,Yes,No
Pharmasave Sharbot Lake,Sharbot Lake,https://sharbotlakepharmacy.medmeapp.ca/schedule,613-279-2901,K0H 2P0,1036 Elizabeth Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.7710742,-76.6905239,Yes,Yes,Yes,No,No
Peters Drugs PharmaChoice,Kingston,https://petersdrugs.ca,613-546-5165,K7M 2E5,640 King Street West,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,44.2207463,-76.5175753,Yes,Yes,No,Yes,No
Frontenac Medical Pharmacy,Kingston,https://pharmaconnect.ca/appointment/d2d56a98-ffd0-4979-a287-6e36f61ea783,613-542-7309,K7L 1E9,789 Princess Street,ON,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,44.23947,-76.50723,Yes,Yes,No,Yes,Yes
Tobia's Guardian Pharmacy,Northbrook,https://www.tobiapharmacy.com,613-336-8111,K0H 2G0,12357 Highway 41,ON,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,44.7383505,-77.1610168,No,No,Yes,No,No
Inverary Pharmasave,Inverary,https://inverarypharmasave.medmeapp.ca/schedule,613-653-6337,K0H 1X0,"3810 Perth Road, Unit 1B",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.3765726,-76.4787547,Yes,No,Yes,Yes,Yes
Medical Tree,Kingston,https://www.medicaltree.ca,613-887-8733,K7M 7E6,"795 Gardiners Road, Unit 6",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.2511182,-76.5690727,Yes,No,No,Yes,No
Harrowsmith Pharmacy,Harrowsmith,harrowsmithpharmacy.medmeapp.ca/schedule,,K0H 1V0,"4937 Highway 38, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.4051781,-76.6659673,Yes,Yes,Yes,No,Yes
Amherstview Drugs,Kingston,,613-389-7301,K7N 1A6,4499 Bath Road,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,44.2191619,-76.6434574,Yes,Yes,Yes,No,Yes
CATP Kingston,Kingston,https://canatc.ca/,613-545-2324,K7K 2N4,7 Hickson Avenue,ON,06:30-16:00,06:30-16:00,06:30-16:00,06:30-16:00,06:30-16:00,44.2532378,-76.4852017,Yes,Yes,No,No,No
Weller Pharmacy,Kingston,https://www.wellerpharmacy.com,613-507-9700,K7K 2V4,"263 Weller Avenue, Unit  2",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.2624249,-76.4920566,No,Yes,Yes,No,Yes
Bath Family Pharmacy,Bath,http://www.bathfamilypharmacy.com/,613-352-7700,K0H 1G0,"220 Main Street, Unit 1",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.1848324,-76.7674084,No,No,Yes,Yes,No
Fortinos,Burlington,https://www.fortinos.ca,905-634-2739,L7T 4K1,1059 Plains Road East,ON,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,43.326815,-79.831108,Yes,Yes,No,Yes,No
Snowden Pharmacy,Toronto,https://www.snowdoncompounding.com/,416-922-2156,M5S 1V8,264 Bloor Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.6675767,-79.4002614,Yes,No,Yes,Yes,No
Beaches Pharmacy,Toronto,https://beachespharmasave.medmeapp.ca/schedule,416-699-4999,M4L 1H9,1967 Queen Street East,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.6695158,-79.3014836,No,No,Yes,Yes,No
Markland Wood Pharmacy,Toronto,https://www.marklandwoodpharmacy.ca,416-621-2000,M9C 2A5,4335 Bloor Street West,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.6308387,-79.5757084,No,Yes,No,Yes,No
Pharmasave - Spadina's Neighbourhood Pharmacy,Toronto,https://spadinamedicalpharmacy.medmeapp.ca/schedule,,M5S 2T9,"720 Spadina Avenue, Unit 100",ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-17:45,43.6653855,-79.4034771,No,Yes,Yes,No,No
Premier Pharmacy and Compounding Centre,Toronto,https://premierpharmacy.ca/,647-347-1311,M6A 2B7,3323 Bathurst Street,ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-15:00,43.725378,-79.4309518,Yes,No,No,No,Yes
Forest Hill Pharmacy,Toronto,https://www.foresthillpharmacy.com,416-619-7768,M5N 1A8,"491 Eglinton Avenue West, Unit 102",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.70361,-79.41275,No,Yes,Yes,Yes,Yes
Pharmasave,Hamilton,universitypharmacy.ca,905-540-3787,L8S 4K1,1280 Main St. West Unit 109B,ON,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,43.260879,-79.919225,Yes,Yes,No,Yes,Yes
Total Health Pharmacy,Burlington,www.thpharmacy.com,905-637-3377,L7N 3V2,3155 Harvester Road,ON,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,43.354232,-79.797379,No,No,Yes,No,No
Nhatrang Drug Mart,Toronto,,416-635-1586,M3K 1E2,736 Wilson Avenue,ON,14:00-18:30,14:00-18:30,14:00-18:30,14:00-18:30,14:00-18:30,43.7315716,-79.4639943,No,Yes,No,Yes,Yes
Weston Jane Pharmacy,Toronto,,647-344-9111,M6M 4R3,1292 Weston Road,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.6890937,-79.4957704,Yes,Yes,No,Yes,Yes
Jarvis St. Apothecary,Toronto,https://jarvis-st-apothecary.business.site,416-792-1959,M5B 2C2,275 Jarvis Street,ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,43.6582621,-79.374726,Yes,No,No,No,No
Nor-Arm Pharmacy,Toronto,https://norarmpharmacy.medmeapp.ca/schedule,365-228-3223,M3J 3K6,"1280 Finch Avenue West, Unit 107",ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,43.7644571,-79.4887924,Yes,Yes,No,Yes,Yes
Mortar + Pestle Compounding Pharmacy,Toronto,https://www.mortarpestle.ca,416-901-8020,M6S 1M4,1997 Bloor Street West,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.6521306,-79.4708218,Yes,Yes,No,Yes,No
Lakeside Pharmacy,Etobicoke,https://pharmacylakeside.medmeapp.ca/schedule,,M8V 1C4,2438 Lake Shore Boulevard West,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.6142601,-79.4892689,Yes,Yes,Yes,Yes,Yes
Victoria Park Pharmacy,Toronto,https://www.victoriaparkpharmacy.com,416-752-0888,M4B 2L4,1314 Victoria Park Avenue,ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.7139063,-79.298411,No,No,Yes,No,No
Symington Pharmacy,Toronto,https://www.symingtonpharmacy.ca,416-533-9695,M6P 3X1,333 Symington Avenue,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-17:30,43.6664699,-79.4512356,Yes,No,No,Yes,No
Westminster Pharmacy,Windsor,https://sunshinedrugs.com/westminster-pharmacy/,519-944-0001,N8T 1C2,5115 Tecumseh Road East,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,42.3077861,-82.9634718,No,No,No,No,No
Neighborhood Drug Store,Windsor,,519-252-3400,N9A 3H8,493 Wyandotte Street East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.3161722,-83.02955,No,Yes,No,No,Yes
Kingsville IDA Pharmacy,Kingsville,https://sunshinedrugs.com/kingsville-pharmacy/,519-733-6541,N9Y 1A7,271 Main Street East,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.0374614,-82.7268746,No,Yes,Yes,No,Yes
Central Drug Mart,Windsor,www.bookmyshot.com/covidshot/5199481177,519-948-1177,N8T 1C5,"5415 Tecumseh Road East, Unit 501",ON,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,42.3083012,-82.9589626,No,No,No,No,No
Central Drug Mart Pharmachoice,Leamington,www.bookmyshot.com/covidshot/5193989339,519-398-9339,N8H 3C2,250 Erie Street South,ON,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,42.03985,-82.59819,Yes,Yes,No,Yes,Yes
Division Pharmacy,Kingston,https://pharmasave.com,613-776-9292,K7K 4B1,"472 Division Street, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.2422699,-76.49576,Yes,No,Yes,Yes,No
Medical Arts Pharmacy,Hamilton,https://medartspharmasave.medmeapp.ca/schedule,905-522-1117,L8P 3A3,179 James St. South,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.251363,-79.871401,Yes,No,No,Yes,Yes
Lovell Drugs,Oshawa,www.lovelldrugs.com/location,,L1J 3H2,500 Rossland Road West,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.911547,-78.890314,Yes,Yes,No,No,Yes
Pharmacare Drug Mart,Toronto,https://pharmacaredrugmart.square.site/,416-424-1242,M4K 2P9,891 Broadview Avenue,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.680721,-79.3576452,Yes,No,Yes,No,No
Markham Corners Pharmacy,Scarborough,www.markhamcornersmedical.ca,647-349-9393,M1S 4N8,5113 Sheppard Avenue East,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.79257,-79.2391289,Yes,No,Yes,Yes,No
Lawlor Pharmasave,Toronto,https://lawlor.medmeapp.ca/schedule/,,M4E 1S7,944 Kingston Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.6805978,-79.288133,No,Yes,Yes,Yes,No
Islington Medical Pharmacy,Toronto,https://islingtonmedicalpharmacy.com/,416-239-1243,M8X 1Y9,1243 Islington Avenue,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,43.6459171,-79.5235467,No,Yes,No,No,Yes
Lapsley Pharmacy,Toronto,,416-291-3773,M1B 1K1,27 Lapsley Road,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.79565,-79.22609,No,No,No,No,Yes
Whole Health Pharmacy,North York,https://wholehealthcooksville.ca/,416-245-2273,M9N 2R3,"1575 Jane Street, Unit 7",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.6993661,-79.5025262,No,No,Yes,No,No
Healing Source Pharmacy,Toronto,https://healingsourcepharmacy.ca,416-769-1717,M6S 1N5,2209 Bloor Street West,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.6510068,-79.4757716,No,No,Yes,No,Yes
I CARE Pharmacy Services,East York,,416-421-7000,M4H 1H2,"2 Thorncliffe Park Drive, Unit 26-27",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.70677,-79.35135,No,No,Yes,Yes,Yes
Kettle & Stony Point First Nation Health Centre,Kettle & Stony Point FN,,519-786-5647,N0N 1J1,A-6275 Indian Lane,ON,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,43.1785001791393,-81.9965557608618,Yes,No,Yes,Yes,No
Walpole Island Health Centre,Wallaceburg,,519-627-0765,N8A 4K9,1604 River Road,ON,09:00-12:00&13:00-14:30,09:00-12:00&13:00-14:30,09:00-12:00&13:00-14:30,09:00-12:00&13:00-14:30,09:00-12:00&13:00-14:30,42.6077317014491,-82.5189714487581,No,Yes,No,No,No
Aamjiwnaang Health Centre,Sarnia,,519-332-6770 ext. 305,N7T 8E5,1300 Tashmoo Avenue,ON,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,42.9126916399737,-82.4163255462259,Yes,Yes,Yes,Yes,Yes
Carefirst Markham Chinese Presbyterian Church - Community Testing Site,Markham,https://carefirstontario.ca,416-646-5108,L3S 1E9,2250 Denison Street,ON,,09:30-14:30,09:30-14:30,,,43.8398929132179,-79.2834412588916,Yes,Yes,Yes,Yes,Yes
Carefirst YMCA - Community Testing Site,Markham,https://carefirstontario.ca,416-646-5108,L6G 0A1,101 YMCA Boulevard,ON,,,,,,43.8524898001775,-79.3108174019748,Yes,No,Yes,Yes,No
Islamic Society of Markham- Community Testing Site,Markham,https://carefirstontario.ca,416-646-5108,L3S 4J8,2900 Denison Street,ON,,,,09:30-14:30,,43.8418386408934,-79.2645814731392,No,No,Yes,Yes,No
Etobicoke UCC COVID -19 Testing Site,Etobicoke,https://urgentcarecentre.ca,416-741-7723,M9W 6N5,"25 Woodbine Downs Boulevard, Unit 10",ON,,,12:00-21:00,12:00-21:00,,43.7353620717506,-79.6056588270757,Yes,Yes,Yes,Yes,No
Vaughan CHC Community Testing Site,Vaughan,https://vchc.simplybook.me,905-226-7332,L6A 4H7,"9401 Jane Street, Suite 106, Unit 9",ON,14:30-17:30,,,,14:30-17:30,43.8357251596223,-79.5318577424162,Yes,No,No,Yes,Yes
Frederick Mall Pharmacy,Kitchener,frederickmallpharmacy.com,519-745-4700,N2H 2P2,"385 Frederick Street, Unit 15",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.4572414,-80.4733515,No,No,No,No,No
Your Independent Grocer,Port Elgin,Loblaws.ca/covid19,519-389-6805,N0H 2C0,1244 Highway 21,ON,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,44.423407,-81.399084,Yes,No,Yes,Yes,Yes
West End Pharmacy,Stratford,www.westendpharmacy.org,519-273-7200,N5A 5T7,426 Huron Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.378685,-80.998416,Yes,No,No,No,No
Sobeys Pharmacy,London,www.pharmacyappointments.ca,,N6H 0H9,661 Wonderland Road North,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,42.9854009,-81.2910108,Yes,Yes,Yes,No,Yes
Mactavish Pharmacy,Dresden,https://www.bookmyshot.com/covidshot/519-683-4491,519-683-4491,N0P 1M0,480 St. George Street,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,42.5901699,-82.1800184,No,Yes,Yes,Yes,No
Pringle Creek Pharmasave,Whitby,https://Pharmasave.com/Whitby-Pringle-Creek/covid-19-vaccine/,,L1N 3V6,728 Anderson Street,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-19:00,43.893942,-78.928077,No,No,Yes,No,No
Health-Rite Pharmacy,Ajax,www.healthritepharmacy.ca,905-428-1711,L1S 7K7,75 Bayly Street West,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.842398,-79.021185,Yes,No,Yes,Yes,Yes
